Organism/Name,origin,order,family,subfamily,genus
Helicobacter phage KHP30,RefSeq-94,Caudovirales,Podoviridae,,Una961virus
Helicobacter phage KHP40,RefSeq-94,Caudovirales,Podoviridae,,Una961virus
Helicobacter phage phiHP33,RefSeq-94,Caudovirales,Podoviridae,,Schmidvirus
His 1 virus,RefSeq-94,,,,Salterprovirus
His2 virus,RefSeq-94,,Pleolipoviridae,,Gammapleolipovirus
Hydrogenobaculum phage 1,RefSeq-94,,,,
Hyperthermophilic Archaeal Virus 1,RefSeq-94,,,,
Hyperthermophilic Archaeal Virus 2,RefSeq-94,,,,
Idiomarinaceae phage 1N2-2,RefSeq-94,Caudovirales,Siphoviridae,,
Idiomarinaceae phage Phi1M2-2,RefSeq-94,Caudovirales,Siphoviridae,,
Iodobacteriophage phiPLPE,RefSeq-94,Caudovirales,Myoviridae,,
Klebsiella phage 1513,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage F19,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage JD001,RefSeq-94,Caudovirales,Myoviridae,,Jedunavirus
Klebsiella phage JD18,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Jd18virus
Klebsiella phage K11,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage K5,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage K64-1,RefSeq-94,Caudovirales,Myoviridae,,Alcyoneusvirus
Klebsiella phage KLPN1,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage KP15,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Klebsiella phage KP27,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Klebsiella phage KP32,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage KP34,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KP36,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage Kp2,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KpV41,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KpV475,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KpV71,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage Matisse,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Klebsiella phage Miro,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Klebsiella phage NTUH-K2044-K1-1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage PKO111,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Jd18virus
Klebsiella phage PKP126,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage PMBT1,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Slopekvirus
Klebsiella phage Sugarland,RefSeq-94,Caudovirales,Siphoviridae,,Sugarlandvirus
Klebsiella phage Sushi,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage phiKO2,RefSeq-94,Caudovirales,Siphoviridae,,
Klebsiella phage vB_Kp1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage vB_KpnM_KB57,RefSeq-94,Caudovirales,Myoviridae,,
Klebsiella phage vB_KpnM_KpV477,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Jiaodavirus
Klebsiella phage vB_KpnM_KpV52,RefSeq-94,Caudovirales,Myoviridae,,Jedunavirus
Klebsiella phage vB_KpnM_KpV79,RefSeq-94,Caudovirales,Myoviridae,,Jedunavirus
Klebsiella phage vB_KpnP_KpV289,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage vB_KpnP_SU503,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage vB_KpnP_SU552A,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage vB_Kpn_IME260,RefSeq-94,Caudovirales,Siphoviridae,,Sugarlandvirus
Klebsiella virus 0507KN21,RefSeq-94,Caudovirales,Ackermannviridae,,
Kluyvera phage Kvp1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,T7virus
Lactobacillus phage A2,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage CL1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage CL2,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage J-1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage JCL1032,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage KC5a,RefSeq-94,Caudovirales,Myoviridae,,
Lactobacillus phage LBR48,RefSeq-94,Caudovirales,Myoviridae,,
Lactobacillus phage LF1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage LL-H,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage Lc-Nu,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage Ld17,RefSeq-94,Caudovirales,Siphoviridae,,C5virus
Lactobacillus phage Ld25A,RefSeq-94,Caudovirales,Siphoviridae,,C5virus
Lactobacillus phage Ld3,RefSeq-94,Caudovirales,Siphoviridae,,C5virus
Lactobacillus phage Ldl1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage LfeInf,RefSeq-94,Caudovirales,Herelleviridae,,
Lactobacillus phage LfeSau,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage Lrm1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage Lv-1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage PL-1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage PLE2,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage PLE3,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage Sha1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage iA2,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage iLp1308,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage iLp84,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage phi jlb1,RefSeq-94,Caudovirales,Myoviridae,,
Lactobacillus phage phiAQ113,RefSeq-94,Caudovirales,Myoviridae,,
Lactobacillus phage phiAT3,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage phiJB,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage phiLdb,RefSeq-94,Caudovirales,Siphoviridae,,C5virus
Lactobacillus phage phiPYB5,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage phiadh,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus phage phig1e,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus prophage Lj771,RefSeq-94,Caudovirales,Myoviridae,,
Lactobacillus prophage Lj928,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus prophage Lj965,RefSeq-94,Caudovirales,Siphoviridae,,
Lactobacillus virus ATCC8014,RefSeq-94,Caudovirales,Siphoviridae,,Phijl1virus
Lactobacillus virus LLKu,RefSeq-94,Caudovirales,Siphoviridae,,C5virus
Lactobacillus virus LP65,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,
Lactobacillus virus Lb338-1,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,
Lactobacillus virus c5,RefSeq-94,Caudovirales,Siphoviridae,,C5virus
Lactobacillus virus phiJL1,RefSeq-94,Caudovirales,Siphoviridae,,Phijl1virus
Lactoccocus phage WP-2,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,
Lactococcus phage 1358,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage 1706,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage 28201,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage 340,RefSeq-94,Caudovirales,Siphoviridae,,Skunavirus
Lactococcus phage 50101,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage 63301,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage 949,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage 98201,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage BK5-T,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage BM13,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage D4410,RefSeq-94,Caudovirales,Siphoviridae,,Ceduovirus
Lactococcus phage D4412,RefSeq-94,Caudovirales,Siphoviridae,,Ceduovirus
Lactococcus phage GE1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage M5938,RefSeq-94,Caudovirales,Siphoviridae,,Ceduovirus
Lactococcus phage M6162,RefSeq-94,Caudovirales,Siphoviridae,,Ceduovirus
Lactococcus phage M6165,RefSeq-94,Caudovirales,Siphoviridae,,Ceduovirus
Lactococcus phage P078,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage P087,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage P092,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage P118,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage P162,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage P335 sensu lato,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage P680,RefSeq-94,Caudovirales,Siphoviridae,,Skunavirus
Lactococcus phage PLgT-1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage Q54,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage TP901-1,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage Tuc2009,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage WRP3,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage asccphi28,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,
Lactococcus phage bIL285,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage bIL286,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage bIL309,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage bIL310,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage bIL311,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage bIL312,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage jm2,RefSeq-94,Caudovirales,Siphoviridae,,Skunavirus
Lactococcus phage jm3,RefSeq-94,Caudovirales,Siphoviridae,,Skunavirus
Lactococcus phage phi7,RefSeq-94,Caudovirales,Siphoviridae,,Skunavirus
Lactococcus phage phiL47,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage phiLC3,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage r1t,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus phage ul36,RefSeq-94,Caudovirales,Siphoviridae,,
Lactococcus virus 712,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus ASCC191,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus Bibb29,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus CB13,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus CB14,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus CB19,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus CB20,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus KSY1,RefSeq-94,Caudovirales,Podoviridae,,
Lactococcus virus P008,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus P2,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus Sl4,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus bIL170,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus bIL67,RefSeq-94,Caudovirales,Siphoviridae,,C2virus
Lactococcus virus c2,RefSeq-94,Caudovirales,Siphoviridae,,C2virus
Lactococcus virus jj50,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus sk1,RefSeq-94,Caudovirales,Siphoviridae,,Sk1virus
Lelliottia phage phD2B,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Zindervirus
Lepus americanus faeces associated microvirus SHP1 6472,RefSeq-94,,Microviridae,,
Leuconostoc phage 1-A4,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage Lmd1,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage Ln-8,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage Ln-9,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage P793,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage phiLN03,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage phiLN04,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage phiLN12,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage phiLN25,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage phiLN34,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage phiLN6B,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage phiLNTR2,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Unaquatrovirus
Leuconostoc phage phiLNTR3,RefSeq-94,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Liberibacter phage SC1,RefSeq-94,Caudovirales,Podoviridae,,
Liberibacter phage SC2,RefSeq-94,Caudovirales,Podoviridae,,
Listeria phage A006,RefSeq-94,Caudovirales,Siphoviridae,,
Listeria phage A118,RefSeq-94,Caudovirales,Siphoviridae,,
Listeria phage A500,RefSeq-94,Caudovirales,Siphoviridae,,
Listeria phage B025,RefSeq-94,Caudovirales,Siphoviridae,,Psavirus
Listeria phage B054,RefSeq-94,Caudovirales,Siphoviridae,,
Listeria phage LMSP-25,RefSeq-94,Caudovirales,Herelleviridae,Jasinkavirinae,Pecentumvirus
Listeria phage LMTA-148,RefSeq-94,Caudovirales,Herelleviridae,Jasinkavirinae,Pecentumvirus
Listeria phage LMTA-34,RefSeq-94,Caudovirales,Herelleviridae,Jasinkavirinae,Pecentumvirus
Listeria phage LP-026,RefSeq-94,Caudovirales,Siphoviridae,,P70virus
Listeria phage LP-030-2,RefSeq-94,Caudovirales,Siphoviridae,,Psavirus
Listeria phage LP-030-3,RefSeq-94,Caudovirales,Siphoviridae,,
Listeria phage LP-037,RefSeq-94,Caudovirales,Siphoviridae,,P70virus
Listeria phage LP-048,RefSeq-94,Caudovirales,Herelleviridae,Jasinkavirinae,Pecentumvirus
Listeria phage LP-064,RefSeq-94,Caudovirales,Herelleviridae,Jasinkavirinae,Pecentumvirus
Listeria phage LP-083-2,RefSeq-94,Caudovirales,Herelleviridae,Jasinkavirinae,Pecentumvirus
Listeria phage LP-101,RefSeq-94,Caudovirales,Siphoviridae,,Psavirus
Listeria phage LP-110,RefSeq-94,Caudovirales,Siphoviridae,,P70virus
Listeria phage LP-114,RefSeq-94,Caudovirales,Siphoviridae,,P70virus
Listeria phage LP-125,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listeria phage List-36,RefSeq-94,Caudovirales,Herelleviridae,Jasinkavirinae,Pecentumvirus
Listeria phage P35,RefSeq-94,Caudovirales,Siphoviridae,,
Listeria phage P40,RefSeq-94,Caudovirales,Siphoviridae,,
Listeria phage P70,RefSeq-94,Caudovirales,Siphoviridae,,P70virus
Listeria phage PSA,RefSeq-94,Caudovirales,Siphoviridae,,Psavirus
Listeria phage WIL-1,RefSeq-94,Caudovirales,Herelleviridae,Jasinkavirinae,Pecentumvirus
Listeria phage vB_LmoM_AG20,RefSeq-94,Caudovirales,Herelleviridae,Jasinkavirinae,Pecentumvirus
Listeria phage vB_LmoS_188,RefSeq-94,Caudovirales,Siphoviridae,,
Listeria phage vB_LmoS_293,RefSeq-94,Caudovirales,Siphoviridae,,
Listeria virus A511,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listeria virus P100,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listonella phage phiHSIC,RefSeq-94,Caudovirales,Siphoviridae,,
Loktanella phage pCB2051-A,RefSeq-94,,,,
Lynx canadensis associated microvirus CLP 9413,RefSeq-94,,Microviridae,,
Mannheimia phage vB_MhM_3927AP2,RefSeq-94,Caudovirales,Myoviridae,,
Mannheimia phage vB_MhM_587AP1,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Mannheimia phage vB_MhS_1152AP2,RefSeq-94,Caudovirales,Siphoviridae,,
Mannheimia phage vB_MhS_535AP2,RefSeq-94,Caudovirales,Siphoviridae,,
Mannheimia phage vB_MhS_587AP2,RefSeq-94,Caudovirales,Siphoviridae,,
Mannheimia virus PHL101,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,P2virus
Marine gokushovirus,RefSeq-94,,Microviridae,Gokushovirinae,
Marinomonas phage P12026,RefSeq-94,Caudovirales,Siphoviridae,,
Mesorhizobium phage vB_MloP_Lo5R7ANS,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Metallosphaera turreted icosahedral virus,RefSeq-94,,,,
Methanobacterium phage psiM2,RefSeq-94,Caudovirales,Siphoviridae,,
Methanothermobacter phage psiM100,RefSeq-94,Caudovirales,Siphoviridae,,
Microbacterium phage Dismas,RefSeq-94,Caudovirales,Siphoviridae,,Dismasvirus
Microbacterium phage Eleri,RefSeq-94,Caudovirales,Siphoviridae,,Elerivirus
Microbacterium phage Golden,RefSeq-94,Caudovirales,Siphoviridae,,Kojivirus
Microbacterium phage Hamlet,RefSeq-94,Caudovirales,Siphoviridae,,Ilzatvirus
Microbacterium phage Ilzat,RefSeq-94,Caudovirales,Siphoviridae,,Ilzatvirus
Microbacterium phage Koji,RefSeq-94,Caudovirales,Siphoviridae,,Kojivirus
Microbacterium phage Min1,RefSeq-94,Caudovirales,Siphoviridae,,Minunavirus
Microbacterium phage Pikmin,RefSeq-94,Caudovirales,Siphoviridae,,Pikminvirus
Microbacterium phage vB_MoxS-ISF9,RefSeq-94,Caudovirales,Siphoviridae,,
Microcystis phage MaMV-DC,RefSeq-94,Caudovirales,Myoviridae,,
Microcystis virus Ma-LMM01,RefSeq-94,Caudovirales,Myoviridae,,
Microviridae Bog1249_12,RefSeq-94,,Microviridae,,
Microviridae Bog5275_51,RefSeq-94,,Microviridae,,
Microviridae Bog9017_22,RefSeq-94,,Microviridae,,
Microviridae Fen2266_11,RefSeq-94,,Microviridae,,
Microviridae Fen418_41,RefSeq-94,,Microviridae,,
Microviridae Fen4707_41,RefSeq-94,,Microviridae,,
Microviridae Fen685_11,RefSeq-94,,Microviridae,,
Microviridae Fen7786_21,RefSeq-94,,Microviridae,,
Microviridae Fen7895_21,RefSeq-94,,Microviridae,,
Microviridae Fen7918_21,RefSeq-94,,Microviridae,,
Microviridae Fen7940_21,RefSeq-94,,Microviridae,,
Microviridae IME-16,RefSeq-94,,Microviridae,,
Microviridae phi-CA82,RefSeq-94,,Microviridae,,
Morganella phage MmP1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Morganella phage vB_MmoM_MP1,RefSeq-94,Caudovirales,Myoviridae,,
Morganella phage vB_MmoP_MP2,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Mycobacterium phage 20ES,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage 32HC,RefSeq-94,Caudovirales,Siphoviridae,,Trigintaduovirus
Mycobacterium phage 39HC,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,
Mycobacterium phage 40AC,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Abrogate,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Adawi,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Adler,RefSeq-94,Caudovirales,Siphoviridae,,
Mycobacterium phage Adzzy,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Aeneas,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Akoma,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage Alice,RefSeq-94,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Alsfro,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Alvin,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Angel,RefSeq-94,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage AnnaL29,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Anubis,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Apizium,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage ArcherNM,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage ArcherS7,RefSeq-94,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Archie,RefSeq-94,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium phage Ariel,RefSeq-94,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage Artemis2UCLA,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Astraea,RefSeq-94,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Athena,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage BTCU-1,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Bactobuster,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Badfish,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Baee,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Acadianvirus
Mycobacterium phage Bane1,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Barnyard,RefSeq-94,Caudovirales,Siphoviridae,,Barnyardvirus
Mycobacterium phage BarrelRoll,RefSeq-94,Caudovirales,Siphoviridae,,Timquatrovirus
Mycobacterium phage Barriga,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage BellusTerra,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Bernal13,RefSeq-94,Caudovirales,Siphoviridae,,Bernal13virus
Mycobacterium phage Bernardo,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage BigNuz,RefSeq-94,Caudovirales,Siphoviridae,Pclasvirinae,Bignuzvirus
Mycobacterium phage Bipolar,RefSeq-94,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Bipper,RefSeq-94,Caudovirales,Siphoviridae,,
Mycobacterium phage Blue7,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Bobi,RefSeq-94,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Bongo,RefSeq-94,Caudovirales,Siphoviridae,Mclasvirinae,Bongovirus
Mycobacterium phage Breeniome,RefSeq-94,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Brocalys,RefSeq-94,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage BrownCNA,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Bruin,RefSeq-94,Caudovirales,Siphoviridae,,Kostyavirus
Mycobacterium phage Brusacoram,RefSeq-94,Caudovirales,Siphoviridae,Pclasvirinae,Fishburnevirus
Mycobacterium phage Butters,RefSeq-94,Caudovirales,Siphoviridae,Nclasvirinae,Buttersvirus
Mycobacterium phage BuzzLyseyear,RefSeq-94,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Bxz1,RefSeq-94,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage CASbig,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage CRB1,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Cabrinians,RefSeq-94,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Cali,RefSeq-94,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Cambiare,RefSeq-94,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage CaptainTrips,RefSeq-94,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Carcharodon,RefSeq-94,Caudovirales,Siphoviridae,Nclasvirinae,Charlievirus
Mycobacterium phage Catalina,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Catdawg,RefSeq-94,Caudovirales,Siphoviridae,,Corndogvirus
Mycobacterium phage Catera,RefSeq-94,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Cerasum,RefSeq-94,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Chadwick,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Charlie,RefSeq-94,Caudovirales,Siphoviridae,Nclasvirinae,Charlievirus
Mycobacterium phage Cheetobro,RefSeq-94,Caudovirales,Siphoviridae,,Timquatrovirus
Mycobacterium phage ChrisnMich,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Chy4,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Chy5,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage CloudWang3,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Colbert,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Conspiracy,RefSeq-94,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Contagion,RefSeq-94,Caudovirales,Siphoviridae,,Kostyavirus
Mycobacterium phage Cooper,RefSeq-94,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
