Organism/Name,origin,order,family,subfamily,genus
Escherichia phage vB_Ecos_CEB_EC3a,RefSeq-v99,Caudovirales,Drexlerviridae,Braunvirinae,Guelphvirus
Escherichia phage vb_EcoM-VR5,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Escherichia phage wV7,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Escherichia phage wV8,RefSeq-v99,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Escherichia typing phage 1,RefSeq-v99,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Escherichia virus AAPEc6,RefSeq-v99,Caudovirales,Autographiviridae,Molineuxvirinae,Vectrevirus
Escherichia virus BF23,RefSeq-v99,Caudovirales,Siphoviridae,Markadamsvirinae,T5virus
Escherichia virus BZ13,RefSeq-v99,Levivirales,Leviviridae,,Levivirus
Escherichia virus CBA120,RefSeq-v99,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Escherichia virus DT57C,RefSeq-v99,Caudovirales,Siphoviridae,Markadamsvirinae,T5virus
Escherichia virus EPS7,RefSeq-v99,Caudovirales,Siphoviridae,Markadamsvirinae,T5virus
Escherichia virus FI,RefSeq-v99,Levivirales,Leviviridae,,Allolevivirus
Escherichia virus HK022,RefSeq-v99,Caudovirales,Siphoviridae,,Hk97virus
Escherichia virus HK97,RefSeq-v99,Caudovirales,Siphoviridae,,Hk97virus
Escherichia virus I22,RefSeq-v99,Tubulavirales,Inoviridae,,Lineavirus
Escherichia virus JL1,RefSeq-v99,Caudovirales,Siphoviridae,,Hk578virus
Escherichia virus K1-5,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Escherichia virus K1E,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Escherichia virus KP26,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,Rogue1virus
Escherichia virus Lambda,RefSeq-v99,Caudovirales,Siphoviridae,,Lambdavirus
Escherichia virus M13,RefSeq-v99,Tubulavirales,Inoviridae,,Inovirus
Escherichia virus N15,RefSeq-v99,Caudovirales,Siphoviridae,,N15virus
Escherichia virus N4,RefSeq-v99,Caudovirales,Podoviridae,,N4virus
Escherichia virus P1,RefSeq-v99,Caudovirales,Myoviridae,,P1virus
Escherichia virus P2,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,P2virus
Escherichia virus Qbeta,RefSeq-v99,Levivirales,Leviviridae,,Allolevivirus
Escherichia virus RB14,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia virus RB16,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,
Escherichia virus RB32,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Escherichia virus RB43,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,
Escherichia virus Rtp,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,Rtpvirus
Escherichia virus SSL2009a,RefSeq-v99,Caudovirales,Siphoviridae,,Hk578virus
Escherichia virus T1,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Escherichia virus T4,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia virus T5,RefSeq-v99,Caudovirales,Siphoviridae,Markadamsvirinae,T5virus
Escherichia virus TLS,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Escherichia virus VEc3,RefSeq-v99,Caudovirales,Autographiviridae,Molineuxvirinae,Vectrevirus
Escherichia virus VEc33,RefSeq-v99,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
Escherichia virus Vec13,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Escherichia virus mutPK1A2,RefSeq-v99,Caudovirales,Autographiviridae,Molineuxvirinae,Vectrevirus
Escherichia virus phiEco32,RefSeq-v99,Caudovirales,Podoviridae,,Phieco32virus
Escherichia virus phiX174,RefSeq-v99,Petitvirales,Microviridae,Bullavirinae,Phix174microvirus
Faecalibacterium phage FP_Brigit,RefSeq-v99,Caudovirales,Myoviridae,,Brigitvirus
Faecalibacterium phage FP_Epona,RefSeq-v99,Caudovirales,Myoviridae,,Eponavirus
Faecalibacterium phage FP_Lagaffe,RefSeq-v99,Caudovirales,Myoviridae,,Lagaffevirus
Faecalibacterium phage FP_Lugh,RefSeq-v99,Caudovirales,Siphoviridae,,Lughvirus
Faecalibacterium phage FP_Mushu,RefSeq-v99,Caudovirales,Myoviridae,,Mushuvirus
Faecalibacterium phage FP_Taranis,RefSeq-v99,Caudovirales,Myoviridae,,Taranisvirus
Faecalibacterium phage FP_Toutatis,RefSeq-v99,Caudovirales,Myoviridae,,Toutatisvirus
Faecalibacterium phage FP_oengus,RefSeq-v99,Caudovirales,Siphoviridae,,Oengusvirus
Flavobacterium phage 11b,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage 1H,RefSeq-v99,Caudovirales,Siphoviridae,,Unahavirus
Flavobacterium phage 23T,RefSeq-v99,Caudovirales,Siphoviridae,,Unahavirus
Flavobacterium phage 2A,RefSeq-v99,Caudovirales,Siphoviridae,,Unahavirus
Flavobacterium phage 6H,RefSeq-v99,Caudovirales,Siphoviridae,,Unahavirus
Flavobacterium phage FCL-2,RefSeq-v99,Caudovirales,Myoviridae,,Ficleduovirus
Flavobacterium phage FCV-1,RefSeq-v99,Caudovirales,Myoviridae,,Ficleduovirus
Flavobacterium phage FLiP,RefSeq-v99,,Finnlakeviridae,,Finnlakevirus
Flavobacterium phage FpV4,RefSeq-v99,Caudovirales,Podoviridae,,Fipvunavirus
Flavobacterium phage Fpv1,RefSeq-v99,Caudovirales,Podoviridae,,Fipvunavirus
Flavobacterium phage Fpv10,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage Fpv11,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage Fpv2,RefSeq-v99,Caudovirales,Podoviridae,,Fipvunavirus
Flavobacterium phage Fpv20,RefSeq-v99,Caudovirales,Podoviridae,,Fipvunavirus
Flavobacterium phage Fpv3,RefSeq-v99,Caudovirales,Podoviridae,,Fipvunavirus
Flavobacterium phage Fpv5,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage Fpv6,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage Fpv7,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage Fpv8,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspM_lotta8-1,RefSeq-v99,Caudovirales,Myoviridae,,
Flavobacterium phage vB_FspM_pippi8-1,RefSeq-v99,Caudovirales,Myoviridae,,
Flavobacterium phage vB_FspS_filifjonk9-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_hattifnatt9-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_hemulen6-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_laban6-1,RefSeq-v99,Caudovirales,Siphoviridae,,Unahavirus
Flavobacterium phage vB_FspS_lillamy9-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_morran9-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_mumin9-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_mymlan6-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_sniff9-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_snork6-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_snusmum6-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_stinky9-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_tant8-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Flavobacterium phage vB_FspS_tooticki6-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Geobacillus phage GBK2,RefSeq-v99,Caudovirales,Siphoviridae,,
Geobacillus phage GBSV1,RefSeq-v99,Caudovirales,Myoviridae,,Svunavirus
Geobacillus phage TP-84,RefSeq-v99,Caudovirales,Siphoviridae,,Tp84virus
Geobacillus virus E2,RefSeq-v99,Caudovirales,Siphoviridae,,
Geobacillus virus E3,RefSeq-v99,Caudovirales,Siphoviridae,,
Gluconobacter phage GC1,RefSeq-v99,Kalamavirales,Tectiviridae,,Gammatectivirus
Gordonia phage Adgers,RefSeq-v99,Caudovirales,Siphoviridae,,Montyvirus
Gordonia phage Apricot,RefSeq-v99,Caudovirales,Siphoviridae,,Apricotvirus
Gordonia phage Asapag,RefSeq-v99,Caudovirales,Siphoviridae,Langleyhallvirinae,Getalongvirus
Gordonia phage Attis,RefSeq-v99,Caudovirales,Siphoviridae,,Attisvirus
Gordonia phage Avazak,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage BENtherdunthat,RefSeq-v99,Caudovirales,Siphoviridae,Langleyhallvirinae,Getalongvirus
Gordonia phage Bachita,RefSeq-v99,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage Bantam,RefSeq-v99,Caudovirales,Siphoviridae,,Bantamvirus
Gordonia phage BaxterFox,RefSeq-v99,Caudovirales,Siphoviridae,Nymbaxtervirinae,Baxtervirus
Gordonia phage Beaver,RefSeq-v99,Caudovirales,Siphoviridae,,Montyvirus
Gordonia phage BetterKatz,RefSeq-v99,Caudovirales,Siphoviridae,,Betterkatzvirus
Gordonia phage BirksAndSocks,RefSeq-v99,Caudovirales,Siphoviridae,,Montyvirus
Gordonia phage Blueberry,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Bowser,RefSeq-v99,Caudovirales,Siphoviridae,,Bowservirus
Gordonia phage Brandonk123,RefSeq-v99,Caudovirales,Siphoviridae,,Vividuovirus
Gordonia phage BritBrat,RefSeq-v99,Caudovirales,Siphoviridae,,Britbratvirus
Gordonia phage BrutonGaster,RefSeq-v99,Caudovirales,Siphoviridae,,Oneupvirus
Gordonia phage CaptainKirk2,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage CarolAnn,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Chelms,RefSeq-v99,Caudovirales,Siphoviridae,,Woesvirus
Gordonia phage Chikenjars,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage ClubL,RefSeq-v99,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage Cozz,RefSeq-v99,Caudovirales,Siphoviridae,,Emalynvirus
Gordonia phage Crocheter,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Cucurbita,RefSeq-v99,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage Daredevil,RefSeq-v99,Caudovirales,Siphoviridae,,Daredevilvirus
Gordonia phage Demosthenes,RefSeq-v99,Caudovirales,Siphoviridae,,Demosthenesvirus
Gordonia phage Duffington,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Emalyn,RefSeq-v99,Caudovirales,Siphoviridae,,Emalynvirus
Gordonia phage Eyre,RefSeq-v99,Caudovirales,Siphoviridae,,Eyrevirus
Gordonia phage Fairfaxidum,RefSeq-v99,Caudovirales,Siphoviridae,,Fairfaxidumvirus
Gordonia phage Flakey,RefSeq-v99,Caudovirales,Siphoviridae,,Montyvirus
Gordonia phage Fryberger,RefSeq-v99,Caudovirales,Siphoviridae,,Ronaldovirus
Gordonia phage GAL1,RefSeq-v99,Caudovirales,Siphoviridae,,Galunavirus
Gordonia phage GMA1,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage GMA3,RefSeq-v99,Caudovirales,Siphoviridae,,Gamtrevirus
Gordonia phage GMA4,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage GMA5,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage GMA6,RefSeq-v99,Caudovirales,Myoviridae,,Bendigovirus
Gordonia phage GMA7,RefSeq-v99,Caudovirales,Siphoviridae,,Getseptimavirus
Gordonia phage GRU1,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage GRU3,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage GTE2,RefSeq-v99,Caudovirales,Siphoviridae,,Emalynvirus
Gordonia phage GTE5,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage GTE6,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage GTE7,RefSeq-v99,Caudovirales,Siphoviridae,,Getseptimavirus
Gordonia phage GTE8,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Getalong,RefSeq-v99,Caudovirales,Siphoviridae,Langleyhallvirinae,Getalongvirus
Gordonia phage Ghobes,RefSeq-v99,Caudovirales,Siphoviridae,,Ghobesvirus
Gordonia phage Gibbin,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Gmala1,RefSeq-v99,Caudovirales,Siphoviridae,,Gordtnkvirus
Gordonia phage GodonK,RefSeq-v99,Caudovirales,Siphoviridae,,Godonkavirus
Gordonia phage GordDuk1,RefSeq-v99,Caudovirales,Siphoviridae,,Gordtnkvirus
Gordonia phage GordTnk2,RefSeq-v99,Caudovirales,Siphoviridae,,Gordtnkvirus
Gordonia phage Gsput1,RefSeq-v99,Caudovirales,Siphoviridae,,Gesputvirus
Gordonia phage Guacamole,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Gustav,RefSeq-v99,Caudovirales,Siphoviridae,,Gustavvirus
Gordonia phage Hedwig,RefSeq-v99,Caudovirales,Siphoviridae,,Hedwigvirus
Gordonia phage Horus,RefSeq-v99,Caudovirales,Siphoviridae,Langleyhallvirinae,Horusvirus
Gordonia phage Hotorobo,RefSeq-v99,Caudovirales,Siphoviridae,,Woesvirus
Gordonia phage JSwag,RefSeq-v99,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Jellybones,RefSeq-v99,Caudovirales,Siphoviridae,,Montyvirus
Gordonia phage Jumbo,RefSeq-v99,Caudovirales,Siphoviridae,,Gorjumvirus
Gordonia phage KatherineG,RefSeq-v99,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Katyusha,RefSeq-v99,Caudovirales,Siphoviridae,,Demosthenesvirus
Gordonia phage Kenna,RefSeq-v99,Caudovirales,Siphoviridae,Langleyhallvirinae,Getalongvirus
Gordonia phage Kenosha,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Kita,RefSeq-v99,Caudovirales,Siphoviridae,Nymbaxtervirinae,Nymphadoravirus
Gordonia phage Kvothe,RefSeq-v99,Caudovirales,Siphoviridae,,Demosthenesvirus
Gordonia phage Lambo,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Lennon,RefSeq-v99,Caudovirales,Siphoviridae,,Vividuovirus
Gordonia phage Lucky10,RefSeq-v99,Caudovirales,Siphoviridae,,Luckytenvirus
Gordonia phage Mahdia,RefSeq-v99,Caudovirales,Siphoviridae,,Gustavvirus
Gordonia phage McGonagall,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Monty,RefSeq-v99,Caudovirales,Siphoviridae,,Woesvirus
Gordonia phage Nyceirae,RefSeq-v99,Caudovirales,Siphoviridae,,Nyceiraevirus
Gordonia phage Nymphadora,RefSeq-v99,Caudovirales,Siphoviridae,Nymbaxtervirinae,Nymphadoravirus
Gordonia phage Obliviate,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage OhMyWard,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage OneUp,RefSeq-v99,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage Orchid,RefSeq-v99,Caudovirales,Siphoviridae,,Orchidvirus
Gordonia phage Phinally,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Phistory,RefSeq-v99,Caudovirales,Siphoviridae,Langleyhallvirinae,Phistoryvirus
Gordonia phage Ranch,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Remus,RefSeq-v99,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Rickmore,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Ronaldo,RefSeq-v99,Caudovirales,Siphoviridae,,Ronaldovirus
Gordonia phage Rosalind,RefSeq-v99,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Ruthy,RefSeq-v99,Caudovirales,Siphoviridae,,Ruthyvirus
Gordonia phage Sadboi,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Schnabeltier,RefSeq-v99,Caudovirales,Siphoviridae,,Schnabeltiervirus
Gordonia phage Smoothie,RefSeq-v99,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage SoilAssassin,RefSeq-v99,Caudovirales,Siphoviridae,,Attisvirus
Gordonia phage Sombrero,RefSeq-v99,Caudovirales,Siphoviridae,,Montyvirus
Gordonia phage Soups,RefSeq-v99,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Sour,RefSeq-v99,Caudovirales,Siphoviridae,,Sourvirus
Gordonia phage Splinter,RefSeq-v99,Caudovirales,Siphoviridae,,Vendettavirus
Gordonia phage SteveFrench,RefSeq-v99,Caudovirales,Siphoviridae,,Montyvirus
Gordonia phage Strosahl,RefSeq-v99,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Suzy,RefSeq-v99,Caudovirales,Siphoviridae,,Terapinvirus
Gordonia phage Tanis,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Terapin,RefSeq-v99,Caudovirales,Siphoviridae,,Terapinvirus
Gordonia phage Trine,RefSeq-v99,Caudovirales,Siphoviridae,,Trinevirus
Gordonia phage Troje,RefSeq-v99,Caudovirales,Siphoviridae,,Emalynvirus
Gordonia phage Twister6,RefSeq-v99,Caudovirales,Siphoviridae,,Wizardvirus
Gordonia phage UmaThurman,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Untouchable,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Utz,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Vendetta,RefSeq-v99,Caudovirales,Siphoviridae,,Vendettavirus
Gordonia phage Vivi2,RefSeq-v99,Caudovirales,Siphoviridae,,Vividuovirus
Gordonia phage Waits,RefSeq-v99,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Wizard,RefSeq-v99,Caudovirales,Siphoviridae,,Wizardvirus
Gordonia phage Woes,RefSeq-v99,Caudovirales,Siphoviridae,,Woesvirus
Gordonia phage Yeezy,RefSeq-v99,Caudovirales,Siphoviridae,Nymbaxtervirinae,Baxtervirus
Gordonia phage Yikes,RefSeq-v99,Caudovirales,Siphoviridae,,
Gordonia phage Yvonnetastic,RefSeq-v99,Caudovirales,Siphoviridae,,Yvonnevirus
Gordonia phage Zirinka,RefSeq-v99,Caudovirales,Siphoviridae,Nymbaxtervirinae,Nymphadoravirus
Haemophilus phage Aaphi23,RefSeq-v99,Caudovirales,Myoviridae,,
Haemophilus phage SuMu,RefSeq-v99,Caudovirales,Myoviridae,,
Haemophilus virus HP1,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Hp1virus
Haemophilus virus HP2,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Hp1virus
Haloarcula californiae icosahedral virus 1,RefSeq-v99,Halopanivirales,Sphaerolipoviridae,,Alphasphaerolipovirus
Haloarcula hispanica icosahedral virus 2,RefSeq-v99,Halopanivirales,Sphaerolipoviridae,,Alphasphaerolipovirus
Haloarcula hispanica pleomorphic virus 1,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Alphapleolipovirus
Haloarcula hispanica pleomorphic virus 2,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Alphapleolipovirus
Haloarcula hispanica pleomorphic virus 3,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Betapleolipovirus
Haloarcula hispanica pleomorphic virus 4,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Betapleolipovirus
Haloarcula hispanica virus PH1,RefSeq-v99,Halopanivirales,Sphaerolipoviridae,,Alphasphaerolipovirus
Haloarcula hispanica virus SH1,RefSeq-v99,Halopanivirales,Sphaerolipoviridae,,Alphasphaerolipovirus
Halobacterium phage phiH,RefSeq-v99,Caudovirales,Myoviridae,,Myohalovirus
Halocynthia phage JM-2012,RefSeq-v99,Caudovirales,Myoviridae,,
Halogeometricum pleomorphic virus 1,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Betapleolipovirus
Halomonas virus HAP1,RefSeq-v99,Caudovirales,Myoviridae,,Hapunavirus
Halorubrum phage CGphi46,RefSeq-v99,Caudovirales,Siphoviridae,,
Halorubrum phage HF2,RefSeq-v99,Caudovirales,Myoviridae,,
Halorubrum pleomorphic virus 1,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Alphapleolipovirus
Halorubrum pleomorphic virus 10,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Betapleolipovirus
Halorubrum pleomorphic virus 11,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Betapleolipovirus
Halorubrum pleomorphic virus 12,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Betapleolipovirus
Halorubrum pleomorphic virus 2,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Alphapleolipovirus
Halorubrum pleomorphic virus 3,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Betapleolipovirus
Halorubrum pleomorphic virus 6,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Alphapleolipovirus
Halovirus HCTV-1,RefSeq-v99,,,,
Halovirus HCTV-2,RefSeq-v99,,,,
Halovirus HCTV-5,RefSeq-v99,,,,
Halovirus HGTV-1,RefSeq-v99,,,,
Halovirus HHTV-1,RefSeq-v99,,,,
Halovirus HHTV-2,RefSeq-v99,,,,
Halovirus HRTV-4,RefSeq-v99,,,,
Halovirus HRTV-5,RefSeq-v99,Caudovirales,Myoviridae,,
Halovirus HRTV-7,RefSeq-v99,Caudovirales,Myoviridae,,
Halovirus HRTV-8,RefSeq-v99,Caudovirales,Myoviridae,,
Halovirus HSTV-1,RefSeq-v99,,,,
Halovirus HSTV-2,RefSeq-v99,Caudovirales,Myoviridae,,
Halovirus HVTV-1,RefSeq-v99,,,,
Halovirus VNH-1,RefSeq-v99,,,,
Hamiltonella virus APSE1,RefSeq-v99,Caudovirales,Podoviridae,,
Helicobacter phage 1961P,RefSeq-v99,Caudovirales,Podoviridae,,Una961virus
Helicobacter phage KHP30,RefSeq-v99,Caudovirales,Podoviridae,,Una961virus
Helicobacter phage KHP40,RefSeq-v99,Caudovirales,Podoviridae,,Una961virus
Helicobacter phage phiHP33,RefSeq-v99,Caudovirales,Podoviridae,,Schmidvirus
His 1 virus,RefSeq-v99,,Halspiviridae,,Salterprovirus
His2 virus,RefSeq-v99,Haloruvirales,Pleolipoviridae,,Gammapleolipovirus
Hydrogenobaculum phage 1,RefSeq-v99,,,,
Hyperthermophilic Archaeal Virus 1,RefSeq-v99,,,,
Hyperthermophilic Archaeal Virus 2,RefSeq-v99,,,,
Idiomarinaceae phage 1N2-2,RefSeq-v99,Caudovirales,Siphoviridae,,
Idiomarinaceae phage Phi1M2-2,RefSeq-v99,Caudovirales,Siphoviridae,,
Iodobacter phage PhiPLPE,RefSeq-v99,Caudovirales,Myoviridae,,Iodovirus
Klebsiella phage 1513,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage 2044-307w,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Przondovirus
Klebsiella phage 3 LV-2017,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Reginaelenavirus
Klebsiella phage 4 LV-2017,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Felsduovirus
Klebsiella phage AltoGao,RefSeq-v99,Caudovirales,Autographiviridae,Slopekvirinae,Drulisvirus
Klebsiella phage F19,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage GH-K3,RefSeq-v99,Caudovirales,Drexlerviridae,,Webervirus
Klebsiella phage Henu1,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Przondovirus
Klebsiella phage JD001,RefSeq-v99,Caudovirales,Myoviridae,,Jedunavirus
Klebsiella phage JD18,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Jd18virus
Klebsiella phage K11,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage K5,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage K5-2,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Przondovirus
Klebsiella phage K5-4,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Przondovirus
Klebsiella phage K64-1,RefSeq-v99,Caudovirales,Myoviridae,,Alcyoneusvirus
Klebsiella phage KLPN1,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage KN1-1,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Przondovirus
Klebsiella phage KN3-1,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Przondovirus
Klebsiella phage KN4-1,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Przondovirus
Klebsiella phage KOX1,RefSeq-v99,Caudovirales,Drexlerviridae,,Webervirus
Klebsiella phage KP-Rio/2015,RefSeq-v99,Caudovirales,Autographiviridae,Slopekvirinae,Drulisvirus
Klebsiella phage KP15,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Klebsiella phage KP27,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Klebsiella phage KP32,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage KP34,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KP36,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage KP8,RefSeq-v99,Caudovirales,Podoviridae,,Gamaleyavirus
Klebsiella phage KPN N137,RefSeq-v99,Caudovirales,Siphoviridae,,
Klebsiella phage KPN N141,RefSeq-v99,Caudovirales,Drexlerviridae,,Webervirus
Klebsiella phage KPV811,RefSeq-v99,Caudovirales,Autographiviridae,Slopekvirinae,Drulisvirus
Klebsiella phage Kp2,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KpCHEMY26,RefSeq-v99,Caudovirales,Podoviridae,,Ithacavirus
Klebsiella phage KpKT21phi1,RefSeq-v99,Caudovirales,Drexlerviridae,,Webervirus
Klebsiella phage KpV41,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KpV475,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KpV71,RefSeq-v99,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage Magnus,RefSeq-v99,Caudovirales,Ackermannviridae,,Taipeivirus
