Organism/Name,origin,order,family,subfamily,genus
Pseudomonas phage PAK_P1,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage PAK_P2,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage PAK_P3,RefSeq-88,Caudovirales,Myoviridae,,Kpp10virus
Pseudomonas phage PAK_P4,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage PAK_P5,RefSeq-88,Caudovirales,Myoviridae,,Kpp10virus
Pseudomonas phage PB1,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage PEV2,RefSeq-88,Caudovirales,Podoviridae,,Lit1virus
Pseudomonas phage PP7,RefSeq-88,,Leviviridae,,
Pseudomonas phage PPPL-1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Pseudomonas phage PPpW-3,RefSeq-88,Caudovirales,Myoviridae,,Cvm10virus
Pseudomonas phage PPpW-4,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Pseudomonas phage PRR1,RefSeq-88,,Leviviridae,,
Pseudomonas phage PS-1,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage PT2,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage Pa2,RefSeq-88,Caudovirales,Podoviridae,,Lit1virus
Pseudomonas phage PaBG,RefSeq-88,Caudovirales,Myoviridae,,
Pseudomonas phage PaMx11,RefSeq-88,Caudovirales,Siphoviridae,,Ab18virus
Pseudomonas phage PaMx28,RefSeq-88,Caudovirales,Siphoviridae,,Pamx74virus
Pseudomonas phage PaMx42,RefSeq-88,Caudovirales,Siphoviridae,,Septima3virus
Pseudomonas phage PaMx74,RefSeq-88,Caudovirales,Siphoviridae,,Pamx74virus
Pseudomonas phage PaP1,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage PaP2,RefSeq-88,Caudovirales,Podoviridae,,
Pseudomonas phage PaoP5,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage Pf-10,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Pseudomonas phage Pf3,RefSeq-88,,Inoviridae,,
Pseudomonas phage Phi-S1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Pseudomonas phage PhiCHU,RefSeq-88,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas phage PhiPA3,RefSeq-88,Caudovirales,Myoviridae,,Phikzvirus
Pseudomonas phage SN,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage TL,RefSeq-88,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas phage UFV-P2,RefSeq-88,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas phage VCM,RefSeq-88,Caudovirales,Myoviridae,,
Pseudomonas phage YH30,RefSeq-88,Caudovirales,Podoviridae,,Lit1virus
Pseudomonas phage YH6,RefSeq-88,Caudovirales,Podoviridae,,Lit1virus
Pseudomonas phage YMC11/02/R656,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage YMC11/06/C171_PPU_BP,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Pseudomonas phage YMC11/07/P54_PAE_BP,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage phi-2,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage phi12,RefSeq-88,,Cystoviridae,,Cystovirus
Pseudomonas phage phi13,RefSeq-88,,Cystoviridae,,Cystovirus
Pseudomonas phage phi15,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Pseudomonas phage phi2,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage phi2954,RefSeq-88,,Cystoviridae,,Cystovirus
Pseudomonas phage phi297,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage phi3,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,Hp1virus
Pseudomonas phage phi8,RefSeq-88,,Cystoviridae,,Cystovirus
Pseudomonas phage phiIBB-PAA2,RefSeq-88,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas phage phiIBB-PF7A,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Pseudomonas phage phiKMV,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage phiMK,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage phiPSA1,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage phiPSA2,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Pseudomonas phage phiPsa374,RefSeq-88,Caudovirales,Myoviridae,,
Pseudomonas phage phiPto-bp6g,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage phikF77,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage tf,RefSeq-88,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas phage vB_Pae-Kakheti25,RefSeq-88,Caudovirales,Siphoviridae,,Septima3virus
Pseudomonas phage vB_Pae-TbilisiM32,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage vB_PaeM_C2-10_Ab1,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage vB_PaeM_MAG1,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage vB_PaeM_PAO1_Ab03,RefSeq-88,Caudovirales,Myoviridae,,Kpp10virus
Pseudomonas phage vB_PaeM_PAO1_Ab27,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage vB_PaeM_PS24,RefSeq-88,Caudovirales,Myoviridae,,Kpp10virus
Pseudomonas phage vB_PaeP_C2-10_Ab09,RefSeq-88,Caudovirales,Podoviridae,,Lit1virus
Pseudomonas phage vB_PaeP_C2-10_Ab22,RefSeq-88,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas phage vB_PaeP_MAG4,RefSeq-88,Caudovirales,Podoviridae,,Lit1virus
Pseudomonas phage vB_PaeP_PAO1_Ab05,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage vB_PaeP_PPA-ABTNL,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage vB_PaeP_Tr60_Ab31,RefSeq-88,,,,
Pseudomonas phage vB_PaeP_p2-10_Or1,RefSeq-88,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas phage vB_PaeS_PAO1_Ab18,RefSeq-88,Caudovirales,Siphoviridae,,Ab18virus
Pseudomonas phage vB_PaeS_PAO1_Ab30,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage vB_PaeS_PM105,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage vB_PaeS_SCH_Ab26,RefSeq-88,Caudovirales,Siphoviridae,,Septima3virus
Pseudomonas phage vB_Pae_PS44,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage vB_PsyM_KIL1,RefSeq-88,Caudovirales,Myoviridae,,
Pseudomonas virus 119X,RefSeq-88,Caudovirales,Podoviridae,,
Pseudomonas virus D3,RefSeq-88,Caudovirales,Siphoviridae,,D3virus
Pseudomonas virus D3112,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus DMS3,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus F116,RefSeq-88,Caudovirales,Podoviridae,,F116virus
Pseudomonas virus LPB1,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus LUZ24,RefSeq-88,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas virus M6,RefSeq-88,Caudovirales,Siphoviridae,,Yuavirus
Pseudomonas virus MP29,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus MP38,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus PA1KOR,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus PMG1,RefSeq-88,Caudovirales,Siphoviridae,,D3virus
Pseudomonas virus PaP3,RefSeq-88,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas virus Pf1,RefSeq-88,,Inoviridae,,
Pseudomonas virus Yua,RefSeq-88,Caudovirales,Siphoviridae,,Yuavirus
Pseudomonas virus phi6,RefSeq-88,,Cystoviridae,,Cystovirus
Pseudomonas virus phiCTX,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Pseudomonas virus phiKZ,RefSeq-88,Caudovirales,Myoviridae,,Phikzvirus
Psychrobacter phage Psymv2,RefSeq-88,Caudovirales,Siphoviridae,,
Psychrobacter phage pOW20-A,RefSeq-88,Caudovirales,Myoviridae,,
Puniceispirillum phage HMO-2011,RefSeq-88,Caudovirales,Podoviridae,,
Pyrobaculum filamentous virus 1,RefSeq-88,,Tristromaviridae,,Alphatristromavirus
Pyrobaculum spherical virus,RefSeq-88,,Globuloviridae,,Globulovirus
Pyrococcus abyssi virus 1,RefSeq-88,,,,
Ralstonia phage 1 NP-2014,RefSeq-88,,Inoviridae,,
Ralstonia phage PE226,RefSeq-88,,Inoviridae,,
Ralstonia phage RS138,RefSeq-88,Caudovirales,Siphoviridae,,
Ralstonia phage RS603,RefSeq-88,,Inoviridae,,Habenivirus
Ralstonia phage RSB1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Ralstonia phage RSB2,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Ralstonia phage RSB3,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Ralstonia phage RSF1,RefSeq-88,Caudovirales,Myoviridae,,Rsl2virus
Ralstonia phage RSJ2,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Ralstonia phage RSJ5,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Ralstonia phage RSK1,RefSeq-88,Caudovirales,Podoviridae,,
Ralstonia phage RSL2,RefSeq-88,Caudovirales,Myoviridae,,Rsl2virus
Ralstonia phage RSM1,RefSeq-88,,Inoviridae,,Habenivirus
Ralstonia phage RSM3,RefSeq-88,,Inoviridae,,Habenivirus
Ralstonia phage RSP15,RefSeq-88,Caudovirales,Myoviridae,,
Ralstonia phage RSS0,RefSeq-88,,Inoviridae,,
Ralstonia phage RSS1,RefSeq-88,,Inoviridae,,
Ralstonia phage RSS20,RefSeq-88,,Inoviridae,,
Ralstonia phage RSS30,RefSeq-88,,Inoviridae,,
Ralstonia phage RSY1,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Ralstonia phage p12J,RefSeq-88,,Inoviridae,,
Ralstonia phage phiRSL1,RefSeq-88,Caudovirales,Myoviridae,,Rslunavirus
Ralstonia virus RSA1,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Rhizobium phage 16-3,RefSeq-88,Caudovirales,Siphoviridae,,
Rhizobium phage RHEph06,RefSeq-88,Caudovirales,Myoviridae,,Rheph4virus
Rhizobium phage RHEph10,RefSeq-88,Caudovirales,,,
Rhizobium phage RR1-A,RefSeq-88,Caudovirales,Myoviridae,,
Rhizobium phage RR1-B,RefSeq-88,Caudovirales,Myoviridae,,
Rhizobium phage vB_RglS_P106B,RefSeq-88,Caudovirales,Siphoviridae,,
Rhizobium phage vB_RleM_P10VF,RefSeq-88,Caudovirales,Myoviridae,,
Rhizobium phage vB_RleM_PPF1,RefSeq-88,Caudovirales,Myoviridae,,
Rhizobium phage vB_RleS_L338C,RefSeq-88,Caudovirales,Siphoviridae,,
Rhodobacter phage RC1,RefSeq-88,Caudovirales,Siphoviridae,,
Rhodobacter phage RcRhea,RefSeq-88,Caudovirales,Siphoviridae,,Cronusvirus
Rhodobacter phage RcTitan,RefSeq-88,Caudovirales,Siphoviridae,,Titanvirus
Rhodobacter phage RcapMu,RefSeq-88,Caudovirales,Siphoviridae,,
Rhodobacter phage RcapNL,RefSeq-88,,,,
Rhodococcus phage CosmicSans,RefSeq-88,Caudovirales,Siphoviridae,,Rer2virus
Rhodococcus phage E3,RefSeq-88,Caudovirales,Myoviridae,,
Rhodococcus phage REQ1,RefSeq-88,Caudovirales,Siphoviridae,,
Rhodococcus phage REQ2,RefSeq-88,Caudovirales,Siphoviridae,,
Rhodococcus phage REQ3,RefSeq-88,Caudovirales,Siphoviridae,,
Rhodococcus phage RER2,RefSeq-88,Caudovirales,Siphoviridae,,Rer2virus
Rhodococcus phage RRH1,RefSeq-88,Caudovirales,Siphoviridae,,
Rhodococcus phage ReqiDocB7,RefSeq-88,Caudovirales,Siphoviridae,,
Rhodococcus phage ReqiPepy6,RefSeq-88,Caudovirales,Siphoviridae,,Pepy6virus
Rhodococcus phage ReqiPine5,RefSeq-88,Caudovirales,Siphoviridae,,
Rhodococcus phage ReqiPoco6,RefSeq-88,Caudovirales,Siphoviridae,,Pepy6virus
Rhodococcus virus RGL3,RefSeq-88,Caudovirales,Siphoviridae,,Rer2virus
Rhodoferax phage P26218,RefSeq-88,Caudovirales,Podoviridae,,
Rhodothermus phage RM378,RefSeq-88,Caudovirales,Myoviridae,,
Rhodovulum phage RS1,RefSeq-88,Caudovirales,Siphoviridae,,
Rhodovulum phage vB_RhkS_P1,RefSeq-88,Caudovirales,Siphoviridae,,
Riemerella phage RAP44,RefSeq-88,Caudovirales,Siphoviridae,,
Roseobacter phage RDJL Phi 1,RefSeq-88,Caudovirales,Siphoviridae,,Rdjlvirus
Roseobacter virus SIO1,RefSeq-88,Caudovirales,Podoviridae,,
Ruegeria phage DSS3-P1,RefSeq-88,Caudovirales,Siphoviridae,,
Salicola phage CGphi29,RefSeq-88,,,,
Salinivibrio phage CW02,RefSeq-88,Caudovirales,Podoviridae,,
Salisaeta icosahedral phage 1,RefSeq-88,,,,
Salmonella phage 100268_sal2,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Salmonella phage 103203_sal5,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella phage 118970_sal1,RefSeq-88,Caudovirales,Siphoviridae,,Chivirus
Salmonella phage 118970_sal2,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Salmonella phage 118970_sal3,RefSeq-88,Caudovirales,Myoviridae,,
Salmonella phage 118970_sal4,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella phage 19,RefSeq-88,Caudovirales,Myoviridae,,
Salmonella phage 21,RefSeq-88,Caudovirales,Myoviridae,,
Salmonella phage 36,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Salmonella phage 37,RefSeq-88,Caudovirales,Siphoviridae,,Chivirus
Salmonella phage 38,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage 64795_sal3,RefSeq-88,Caudovirales,Siphoviridae,,Pis4avirus
Salmonella phage 7-11,RefSeq-88,Caudovirales,Podoviridae,,
Salmonella phage 9NA,RefSeq-88,Caudovirales,Podoviridae,,Nonanavirus
Salmonella phage BP12A,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Salmonella phage BP12B,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Salmonella phage BP12C,RefSeq-88,Caudovirales,Siphoviridae,,Chivirus
Salmonella phage BP63,RefSeq-88,Caudovirales,,,
Salmonella phage BPS11Q3,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage BPS15Q2,RefSeq-88,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Salmonella phage Det7,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage Ent1,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage FSL SP-004,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella phage FSL SP-031,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Sp31virus
Salmonella phage FSL SP-058,RefSeq-88,Caudovirales,Podoviridae,,Sp58virus
Salmonella phage FSL SP-076,RefSeq-88,Caudovirales,Podoviridae,,Sp58virus
Salmonella phage FelixO1,RefSeq-88,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Salmonella phage Fels-1,RefSeq-88,,,,
Salmonella phage GG32,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage IME207,RefSeq-88,Caudovirales,Siphoviridae,,Pis4avirus
Salmonella phage Jersey,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage L13,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage LSPA1,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage MA12,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage Marshall,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage Maynard,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage NR01,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Salmonella phage PVP-SE1,RefSeq-88,Caudovirales,Myoviridae,Vequintavirinae,Se1virus
Salmonella phage RE-2010,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella phage SE1 (in:P22virus),RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella phage SE2,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SEN1,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella phage SEN22,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella phage SEN34,RefSeq-88,Caudovirales,Myoviridae,,
Salmonella phage SEN4,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella phage SEN5,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella phage SETP13,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SETP3,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SETP7,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SFP10,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage SJ46,RefSeq-88,Caudovirales,Myoviridae,,P1virus
Salmonella phage SKML-39,RefSeq-88,Caudovirales,Ackermannviridae,Aglimvirinae,Ag3virus
Salmonella phage SPN1S,RefSeq-88,Caudovirales,Podoviridae,,Epsilon15virus
Salmonella phage SPN3UB,RefSeq-88,Caudovirales,Siphoviridae,,
Salmonella phage SPN3US,RefSeq-88,Caudovirales,Myoviridae,,Spn3virus
Salmonella phage SPN9CC,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella phage SS3e,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SSE121,RefSeq-88,Caudovirales,Myoviridae,Vequintavirinae,Se1virus
Salmonella phage SSU5,RefSeq-88,Caudovirales,Siphoviridae,,
Salmonella phage ST160,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella phage ST64B,RefSeq-88,Caudovirales,Myoviridae,,
Salmonella phage STML-198,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,S16virus
Salmonella phage STP4-a,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,S16virus
Salmonella phage Sh19,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage Shivani,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Salmonella phage Vi II-E1,RefSeq-88,Caudovirales,Siphoviridae,,Pis4avirus
Salmonella phage Vi06,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Salmonella phage epsilon15,RefSeq-88,Caudovirales,Podoviridae,,Epsilon15virus
Salmonella phage epsilon34,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella phage f18SE,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage phSE-2,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Salmonella phage phiSG-JL2,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Salmonella phage vB_SPuM_SP116,RefSeq-88,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Salmonella phage vB_SalM_PM10,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage vB_SalM_SJ2,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage vB_SalM_SJ3,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage vB_SemP_Emek,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella phage vB_SenMS16,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,S16virus
Salmonella phage vB_SenS-Ent2,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage vB_SenS-Ent3,RefSeq-88,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage vB_SnwM_CGG4-1,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,S16virus
Salmonella phage vB_SosS_Oslo,RefSeq-88,Caudovirales,Siphoviridae,,
Salmonella virus Chi,RefSeq-88,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus FSLSP030,RefSeq-88,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus FSLSP088,RefSeq-88,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus Fels2,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella virus HK620,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella virus P22,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella virus PRD1,RefSeq-88,,Tectiviridae,,Alphatectivirus
Salmonella virus PsP3,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella virus SP6,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Salmonella virus SPC35,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Salmonella virus SPN19,RefSeq-88,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus ST64T,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Salmonella virus Stitch,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Salmonella virus ViI,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella virus iEPS5,RefSeq-88,Caudovirales,Siphoviridae,,Chivirus
Serratia phage Eta,RefSeq-88,Caudovirales,Siphoviridae,,
Serratia phage PS2,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,
Serratia phage phiMAM1,RefSeq-88,Caudovirales,Ackermannviridae,,
Shewanella phage Spp001,RefSeq-88,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/4,RefSeq-88,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/40,RefSeq-88,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/41,RefSeq-88,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/44,RefSeq-88,Caudovirales,Siphoviridae,,
Shewanella sp. phage 3/49,RefSeq-88,Caudovirales,Myoviridae,,
Shigella phage 75/02 Stx,RefSeq-88,Caudovirales,Podoviridae,Sepvirinae,Pocjvirus
Shigella phage Ag3,RefSeq-88,Caudovirales,Ackermannviridae,Aglimvirinae,Ag3virus
Shigella phage EP23,RefSeq-88,Caudovirales,Siphoviridae,,Hk578virus
Shigella phage POCJ13,RefSeq-88,Caudovirales,Podoviridae,Sepvirinae,Pocjvirus
Shigella phage SHBML-50-1,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella phage SHFML-11,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella phage SHFML-26,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella phage SHSML-45,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Shigella phage SHSML-52-1,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus
Shigella phage SP18,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus
Shigella phage SfII,RefSeq-88,Caudovirales,Myoviridae,,
Shigella phage SfIV,RefSeq-88,Caudovirales,Myoviridae,,
Shigella phage SfMu,RefSeq-88,Caudovirales,Myoviridae,,Muvirus
Shigella phage Shf125875,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus
Shigella phage Shfl2,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella phage Ss-VASD,RefSeq-88,Caudovirales,Podoviridae,Sepvirinae,Tl2011virus
Shigella phage pSb-1,RefSeq-88,Caudovirales,Podoviridae,,G7cvirus
Shigella phage pSf-1,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,
Shigella phage pSf-2,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Shigella phage pSs-1,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella virus Sf6,RefSeq-88,Caudovirales,Podoviridae,,P22virus
Shigella virus Shfl1,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Silicibacter phage DSS3phi2,RefSeq-88,Caudovirales,Podoviridae,,
Sinorhizobium phage PBC5,RefSeq-88,Caudovirales,Podoviridae,,
Sinorhizobium phage phiLM21,RefSeq-88,Caudovirales,Siphoviridae,,
Sinorhizobium phage phiM12,RefSeq-88,Caudovirales,Myoviridae,,M12virus
Sinorhizobium phage phiM9,RefSeq-88,Caudovirales,Myoviridae,,
Sinorhizobium phage phiN3,RefSeq-88,Caudovirales,Myoviridae,,M12virus
Sodalis phage SO1,RefSeq-88,Caudovirales,Siphoviridae,,Hk578virus
Sodalis phage phiSG1,RefSeq-88,Caudovirales,Podoviridae,,
Sphingomonas phage PAU,RefSeq-88,Caudovirales,Myoviridae,,
Spiroplasma phage 1-C74,RefSeq-88,,Inoviridae,,Vespertiliovirus
Spiroplasma phage 1-R8A2B,RefSeq-88,,Inoviridae,,Vespertiliovirus
Spiroplasma phage SVTS2,RefSeq-88,,Inoviridae,,
Spiroplasma virus SkV1CR23x,RefSeq-88,,Inoviridae,,Vespertiliovirus
Spiroplasma virus SpV4,RefSeq-88,,Microviridae,Gokushovirinae,Spiromicrovirus
Staphylococcus aureus phage P68,RefSeq-88,Caudovirales,Podoviridae,Picovirinae,P68virus
Staphylococcus phage 23MRA,RefSeq-88,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage 2638A,RefSeq-88,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage 3MRA,RefSeq-88,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage 66,RefSeq-88,Caudovirales,Podoviridae,Picovirinae,P68virus
Staphylococcus phage 6ec,RefSeq-88,Caudovirales,Siphoviridae,,Sextaecvirus
Staphylococcus phage 812,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage B166,RefSeq-88,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage B236,RefSeq-88,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage BP39,RefSeq-88,Caudovirales,Podoviridae,Picovirinae,P68virus
